arquivo,processo_numero,vara,comarca,magistrado_nome,magistrado_genero,magistrado_cargo,assinatura_datahora,assinatura_id_documento,decisao
08066095520218100040_000_22-08-2025_10-08-46_Sentença.html,,,IMPERATRIZ,THIAGO HENRIQUE OLIVEIRA DE AVILA,Masculino,Juiz,22/08/2025 10:08:46,158068707,PROCEDENTE
08066095520218100040_001_03-02-2025_14-40-48_Sentença.html,,,IMPERATRIZ,THIAGO HENRIQUE OLIVEIRA DE AVILA,Masculino,Juiz de Direito,03/02/2025 14:40:48,139901956,PROCEDENTE
08066095520218100040_002_30-01-2024_16-35-09_Sentença.html,,3ª Vara,,THIAGO HENRIQUE OLIVEIRA DE AVILA,Masculino,Juiz de Direito,30/01/2024 16:35:08,110558531,
08067046420258100034_000_22-07-2025_09-14-16_Sentença.html,.,2ª VARA,CODÓ - MA,JOAO BATISTA COELHO NETO,Masculino,Juiz de Direito,22/07/2025 09:14:16,155138969,DEFIRO
08067414720248100060_001_19-11-2024_19-50-48_Sentença.html,,2ª VARA,,SUSI PONTE DE ALMEIDA,Feminino,Juíza,19/11/2024 19:50:48,134968536,EXTINTO
08072808320188100040_004_27-03-2025_16-03-41_Sentença.html,,2ª Vara,,EILSON SANTOS DA SILVA,Masculino,Juiz de Direito,27/03/2025 16:03:40,144552060,PROCEDENTE
"08072808320188100040_009_03-10-2023_12-55-19_Ata de audiência com despacho, decisão ou sentença.html",,2ª Vara,Imperatriz,EILSON SANTOS DA SILVA,Masculino,Juiz de Direito,03/10/2023 12:55:19,102960893,
"08072808320188100040_010_12-09-2023_08-50-08_Ata de audiência com despacho, decisão ou sentença.html",,2ª Vara,Imperatriz,EILSON SANTOS DA SILVA,Masculino,Juiz de Direito,12/09/2023 08:50:08,101188774,
08072940820248100024_001_23-06-2025_14-49-29_Sentença.html,,2ª Vara,Bacabal,RAPHAEL DE JESUS SERRA RIBEIRO AMORIM,Masculino,Juiz de Direito,23/06/2025 14:49:29,152211328,DEFIRO
08073076420228100060_000_24-06-2024_10-19-10_Sentença.html,0807307-64.2022.8.10.0060,1ª VARA,,RAQUEL ARAUJO CASTRO TELES DE MENEZES,Feminino,Juíza de Direito,24/06/2024 10:19:09,122477936,EXTINTO
08078340720258100029_000_30-09-2025_13-45-28_Sentença.html,0807834-07.2025.8.10.0029,1ª VARA,CAXIAS,AILTON GUTEMBERG CARVALHO LIMA,Masculino,Juiz,30/09/2025 13:45:28,159674528,EXTINTO
08078980720228100034_000_31-03-2025_18-11-10_Sentença.html,.,2ª VARA,CODÓ - MA,JOAO BATISTA COELHO NETO,Masculino,Juiz de Direito,31/03/2025 18:11:10,144992535,
08078980720228100034_001_17-12-2024_16-56-13_Sentença.html,,2ª VARA,CODÓ,JOAO BATISTA COELHO NETO,Masculino,Juiz de Direito,17/12/2024 16:56:13,136466585,PARCIALMENTE PROCEDENTE
"08078980720228100034_002_08-05-2024_07-19-06_Ata de audiência com despacho, decisão ou sentença.html",,2ª Vara,,CARLOS EDUARDO DE ARRUDA MONTALVERNE,Masculino,Juiz,08/05/2024 07:19:06,117795867,
"08078980720228100034_005_13-11-2023_08-36-24_Ata de audiência com despacho, decisão ou sentença.html",,,,CARLOS EDUARDO DE ARRUDA MONTALVERNE,Masculino,Juiz,13/11/2023 08:36:23,105754217,
08080021520218100040_000_11-01-2024_17-57-30_Sentença.html,,4ª VARA,IMPERATRIZ,ANDRE BEZERRA EWERTON MARTINS,Masculino,Juiz de Direito,11/01/2024 17:57:30,109633574,HOMOLOGO
08081006620238100060_000_01-07-2024_17-02-33_Sentença.html,0808100-66.2023.8.10.0060,2ª VARA,,SUSI PONTE DE ALMEIDA,Feminino,Juíza,01/07/2024 17:02:33,123125133,HOMOLOGO
08083020620238100040_000_26-02-2024_15-35-09_Sentença.html,,2ª Vara,,ADOLFO PIRES DA FONSECA NETO,Masculino,Juiz,26/02/2024 15:35:09,112998918,EXTINTO
08084369620248100040_000_06-12-2024_08-50-57_Sentença.html,,5ª VARA,IMPERATRIZ,FREDERICO FEITOSA DE OLIVEIRA,Masculino,JUIZ DE DIREITO,06/12/2024 08:50:57,136208307,EXTINTO SEM RESOLUÇÃO DE MÉRITO
08084546220248100026_000_11-07-2025_12-36-49_Sentença.html,1.,1ª VARA,BALSAS,HANIEL SOSTENIS RODRIGUES DA SILVA,Indeterminado,,11/07/2025 12:36:48,154253186,HOMOLOGO
08084546220248100026_001_15-05-2025_16-11-52_Ata de audiência no CEJUSC.html,,,BALSAS,RAFAELLA PINHEIRO MOREIRA,Indeterminado,,15/05/2025 16:11:52,148687707,
08085299220248100029_000_14-11-2024_08-13-20_Sentença.html,0808529-92.2024.8.10.0029,,CAXIAS,JORGE ANTONIO SALES LEITE,Masculino,Juiz de Direito,14/11/2024 08:13:20,133921883,EXTINTO SEM RESOLUÇÃO DE MÉRITO
08085610420248100060_000_26-06-2025_10-08-45_Sentença.html,0808561-04.2024.8.10.0060,2ª VARA,,SUSI PONTE DE ALMEIDA,Feminino,Juíza,26/06/2025 10:08:45,152576530,EXTINTO
08086379620228100060_000_08-03-2024_15-52-59_Sentença.html,0808637-96.2022.8.10.0060,2ª Vara,,SUSI PONTE DE ALMEIDA,Feminino,Juíza,08/03/2024 15:52:59,114073758,EXTINTO SEM RESOLUÇÃO DE MÉRITO
08087239220248100029_000_10-09-2024_08-13-03_Sentença.html,,,CAXIAS,JORGE ANTONIO SALES LEITE,Masculino,Juiz de Direito,10/09/2024 08:13:03,124540717,EXTINTO
08088221420238100024_002_29-05-2025_15-32-16_Sentença.html,0808822-14.2023.8.10.0024,1ª VARA,BACABAL,VANESSA FERREIRA PEREIRA LOPES,Feminino,Juíza,29/05/2025 15:32:15,149344735,EXTINTO
08088901620248100060_000_09-04-2025_12-43-56_Sentença.html,,2ª VARA,,SUSI PONTE DE ALMEIDA,Feminino,Juíza,09/04/2025 12:43:56,145845287,EXTINTO
08093252620198100040_000_14-03-2024_17-32-21_Sentença.html,,,IMPERATRIZ,THIAGO HENRIQUE OLIVEIRA DE AVILA,Masculino,Juiz de Direito,14/03/2024 17:32:21,114045012,PROCEDENTE
08095358520258100034_000_26-09-2025_10-12-58_Sentença.html,.,2ª VARA,CODÓ - MA,JOAO BATISTA COELHO NETO,Masculino,Juiz de Direito,26/09/2025 10:12:58,161283814,DEFIRO
08095375520258100034_000_25-09-2025_14-52-42_Sentença.html,.,2ª VARA,CODÓ - MA,JOAO BATISTA COELHO NETO,Masculino,Juiz de Direito,25/09/2025 14:52:42,161327822,DEFIRO
08095910320258100040_000_07-10-2025_16-53-41_Sentença.html,,,IMPERATRIZ,THIAGO HENRIQUE OLIVEIRA DE AVILA,Masculino,Juiz de Direito,07/10/2025 16:53:41,162344231,EXTINTO
08096844420178100040_000_07-06-2024_17-02-34_Despacho.html,,2ª Vara,,ADOLFO PIRES DA FONSECA NETO,Masculino,Juiz,07/06/2024 17:02:34,121064769,
08097046420198100040_000_03-06-2024_10-23-05_Sentença.html,,4ª VARA,IMPERATRIZ,THIAGO HENRIQUE OLIVEIRA DE AVILA,Masculino,Juiz de Direito,03/06/2024 10:23:04,120261473,HOMOLOGO
08097071920198100040_000_08-07-2024_12-15-15_Sentença.html,,4ª VARA,IMPERATRIZ,ANDRE BEZERRA EWERTON MARTINS,Masculino,Juiz de Direito,08/07/2024 12:15:15,123615033,HOMOLOGO
08097643520238100060_000_01-04-2024_13-06-48_Sentença.html,0809764-35.2023.8.10.0060,2ª VARA,,SUSI PONTE DE ALMEIDA,Feminino,Juíza,01/04/2024 13:06:47,115682365,EXTINTO SEM RESOLUÇÃO DE MÉRITO
08097894420238100029_000_04-09-2025_14-44-01_Sentença.html,0809789-44.2023.8.10.0029,1ª VARA,CAXIAS,AILTON GUTEMBERG CARVALHO LIMA,Masculino,Juiz,04/09/2025 14:44:01,157959857,PROCEDENTE
08099139520218100029_000_29-06-2025_19-06-50_Sentença.html,0809913-95.2021.8.10.0029,1ª VARA,CAXIAS,AILTON GUTEMBERG CARVALHO LIMA,Masculino,Juiz,29/06/2025 19:06:50,146359742,IMPROCEDENTE
"08101471520198100040_000_18-10-2024_09-59-25_Ata de audiência com despacho, decisão ou sentença.html",0810147-15.2019.8.10.0040,4ª Vara,IMPERATRIZ -,ANDRE BEZERRA EWERTON MARTINS,Masculino,juiz,18/10/2024 09:59:25,132254737,HOMOLOGO
08103738820178100040_000_20-03-2024_16-26-48_Sentença.html,,,IMPERATRIZ,THIAGO HENRIQUE OLIVEIRA DE AVILA,Masculino,Juiz de Direito,20/03/2024 16:26:47,114072772,PROCEDENTE
08105171820248100040_001_05-12-2024_14-36-00_Sentença.html,,5ª VARA,IMPERATRIZ,FREDERICO FEITOSA DE OLIVEIRA,Masculino,Juiz de Direito,05/12/2024 14:36:00,136383859,DEFIRO
08106015620248100060_001_28-01-2025_13-01-14_Sentença.html,0810601-56.2024.8.10.0060,1ª Vara,Timon,RAQUEL ARAUJO CASTRO TELES DE MENEZES,Feminino,Juíza de Direito,28/01/2025 13:01:14,139094227,PROCEDENTE
08106939820228100029_000_10-07-2025_09-00-51_Sentença.html,,,CAXIAS,JORGE ANTONIO SALES LEITE,Masculino,Juiz de Direito,10/07/2025 09:00:50,149042730,EXTINTO
08112741220248100040_000_02-09-2025_12-58-44_Sentença.html,,5ª VARA,IMPERATRIZ,FREDERICO FEITOSA DE OLIVEIRA,Masculino,Juiz de Direito,02/09/2025 12:58:44,159024969,HOMOLOGO
08112759420248100040_000_14-07-2025_15-58-51_Sentença.html,.,,IMPERATRIZ,ANDRE BEZERRA EWERTON MARTINS,Masculino,Juiz,14/07/2025 15:58:51,154454813,
08112759420248100040_001_04-02-2025_16-52-30_Sentença.html,,,IMPERATRIZ,THIAGO HENRIQUE OLIVEIRA DE AVILA,Masculino,Juiz de Direito,04/02/2025 16:52:30,139922223,EXTINTO
"08113049120178100040_000_14-07-2025_11-19-11_Ata de audiência com despacho, decisão ou sentença.html",0811304-91.2017.8.10.0040,4ª Vara,IMPERATRIZ -,ANDRE BEZERRA EWERTON MARTINS,Masculino,juiz,14/07/2025 11:19:11,154404157,PROCEDENTE
08114575420238100060_000_29-02-2024_13-44-08_Sentença.html,0811457-54.2023.8.10.0060,2ª Vara,,SUSI PONTE DE ALMEIDA,Feminino,Juíza,29/02/2024 13:44:08,113311446,EXTINTO
08115439520178100040_000_08-07-2024_09-40-00_Sentença.html,,2ª Vara,,ADOLFO PIRES DA FONSECA NETO,Masculino,Juiz,08/07/2024 09:40:00,123468543,
08116673720258100060_000_23-10-2025_14-58-51_Sentença.html,0811667-37.2025.8.10.0060,1ª VARA,,RAQUEL ARAUJO CASTRO TELES DE MENEZES,Feminino,Juíza de Direito,23/10/2025 14:58:51,163886974,DEFIRO
08117023820178100040_001_10-05-2024_15-29-28_Sentença.html,,,IMPERATRIZ,THIAGO HENRIQUE OLIVEIRA DE AVILA,Masculino,Juiz de Direito,10/05/2024 15:29:28,119008462,PROCEDENTE
08119928020238100060_000_31-01-2024_11-31-54_Sentença.html,0811992-80.2023.8.10.0060,1ª VARA,,RAQUEL ARAUJO CASTRO TELES DE MENEZES,Feminino,Juíza de Direito,31/01/2024 11:31:53,110955949,DEFIRO
08121110920208100040_000_30-01-2025_08-46-51_Sentença.html,,2ª Vara,,EILSON SANTOS DA SILVA,Masculino,Juiz de Direito,30/01/2025 08:46:50,139724720,DEFIRO
08123221620188100040_000_18-12-2024_11-09-43_Sentença.html,,1ª Vara,,EILSON SANTOS DA SILVA,Masculino,Juiz de Direito,18/12/2024 11:09:43,137423192,
"08123221620188100040_001_13-12-2024_08-49-11_Ata de audiência com despacho, decisão ou sentença.html",,2ª Vara,Imperatriz,EILSON SANTOS DA SILVA,Masculino,Juiz de Direito,13/12/2024 08:49:11,137015038,
"08123221620188100040_002_27-11-2024_12-58-58_Ata de audiência com despacho, decisão ou sentença.html",,2ª Vara,Imperatriz,EILSON SANTOS DA SILVA,Masculino,Juiz de Direito,27/11/2024 12:58:58,135622522,
08124084020258100040_000_21-07-2025_11-20-37_Sentença.html,,4ª VARA,IMPERATRIZ,ANDRE BEZERRA EWERTON MARTINS,Masculino,Juiz de Direito,21/07/2025 11:20:37,155063360,EXTINTO SEM RESOLUÇÃO DE MÉRITO
08124384520248100029_000_06-09-2024_18-10-17_Sentença.html,0812438-45.2024.8.10.0029,1ª VARA,CAXIAS,AILTON GUTEMBERG CARVALHO LIMA,Masculino,Juiz,06/09/2024 18:10:17,128321225,DEFIRO
08125557120228100040_000_10-11-2024_12-55-31_Sentença.html,,5ª VARA,IMPERATRIZ,FREDERICO FEITOSA DE OLIVEIRA,Masculino,Juiz de Direito,10/11/2024 12:55:31,134198047,EXTINTO
08126012920248100060_001_14-04-2025_13-46-21_Sentença.html,0812601-29.2024.8.10.0060,2ª Vara,,SUSI PONTE DE ALMEIDA,Feminino,Juíza,14/04/2025 13:46:21,146238279,EXTINTO SEM RESOLUÇÃO DE MÉRITO
08126714320238100040_000_08-05-2024_16-22-23_Sentença.html,0812671-43.2023.8.10.0040,,IMPERATRIZ,ADOLFO PIRES DA FONSECA NETO,Masculino,Juiz,08/05/2024 16:22:23,118670583,PROCEDENTE
08126998420188100040_001_08-05-2025_18-29-52_Sentença.html,,1ª VARA,Imperatriz,CYNARA ELISA GAMA FREIRE,Feminino,JUÍZA,08/05/2025 18:29:52,147892874,PROCEDENTE
08130833720248100040_000_08-07-2024_12-38-42_Sentença.html,,4ª VARA,IMPERATRIZ,ANDRE BEZERRA EWERTON MARTINS,Masculino,Juiz de Direito,08/07/2024 12:38:41,123655530,EXTINTO SEM RESOLUÇÃO DE MÉRITO
08133483920248100040_000_22-10-2024_11-59-35_Sentença.html,,2ª Vara,,ADOLFO PIRES DA FONSECA NETO,Masculino,Juiz,22/10/2024 11:59:34,132592055,HOMOLOGO
"08134085620178100040_000_17-06-2025_17-02-39_Ata de audiência com despacho, decisão ou sentença.html",0813408-56.2017.8.10.0040,3ª Vara,,THIAGO HENRIQUE OLIVEIRA DE AVILA,Masculino,Juiz,17/06/2025 17:02:39,151790622,PROCEDENTE
08136646220188100040_000_05-02-2024_08-22-26_Sentença.html,,2ª Vara,,EILSON SANTOS DA SILVA,Masculino,Juiz de Direito,05/02/2024 08:22:26,111243622,
08140802020248100040_000_28-08-2025_16-59-47_Sentença.html,,4ª VARA,IMPERATRIZ,ANDRE BEZERRA EWERTON MARTINS,Masculino,Juiz de Direito,28/08/2025 16:59:47,158542881,HOMOLOGO
08145410220188100040_002_16-05-2024_17-19-40_Sentença.html,,,IMPERATRIZ,THIAGO HENRIQUE OLIVEIRA DE AVILA,Masculino,Juiz de Direito,16/05/2024 17:19:40,115486556,PROCEDENTE
08145424420238100029_000_22-01-2025_10-21-41_Sentença.html,019075,,CAXIAS,JORGE ANTONIO SALES LEITE,Masculino,Juiz de Direito,22/01/2025 10:21:41,138689887,
08146593620228100040_003_11-03-2025_14-05-45_Sentença.html,,5ª VARA,IMPERATRIZ,FREDERICO FEITOSA DE OLIVEIRA,Masculino,Juiz de Direito,11/03/2025 14:05:45,142978426,PROCEDENTE
08148058220198100040_000_18-02-2025_11-36-53_Sentença.html,,2ª Vara,,EILSON SANTOS DA SILVA,Masculino,Juiz de Direito,18/02/2025 11:36:53,141591415,
"08148058220198100040_001_17-02-2025_09-16-04_Ata de audiência com despacho, decisão ou sentença.html",,2ª Vara,Imperatriz,EILSON SANTOS DA SILVA,Masculino,Juiz de Direito,17/02/2025 09:16:04,141292502,
08152090220208100040_000_08-02-2024_17-46-24_Sentença.html,,1ª Vara,,DANIELA DE JESUS BONFIM FERREIRA,Feminino,Juíza,08/02/2024 17:46:24,111734450,DEFIRO
08154677420228100029_002_13-11-2024_20-12-25_Sentença.html,0815467-74.2022.8.10.0029,4ª VARA,CAXIAS,ADRIANO CESAR OLIVEIRA NOBREGA,Masculino,JUIZ DE DIREITO,13/11/2024 20:12:24,134560065,PROCEDENTE
08160246220218100040_001_16-04-2024_23-34-48_Sentença.html,,5ª VARA,IMPERATRIZ,FREDERICO FEITOSA DE OLIVEIRA,Masculino,Juiz de Direito,16/04/2024 23:34:48,117052093,PROCEDENTE
08163034720228100029_000_07-02-2024_15-17-31_Sentença.html,,,CAXIAS,JORGE ANTONIO SALES LEITE,Masculino,Juiz de Direito,07/02/2024 15:17:31,111484646,EXTINTO
08164443320228100040_000_24-09-2025_17-04-15_Sentença.html,,1ª VARA,,JOAQUIM DA SILVA FILHO,Masculino,Juiz,24/09/2025 17:04:15,161231933,IMPROCEDENTE
"08167244320188100040_000_01-08-2025_15-11-59_Ata de audiência com despacho, decisão ou sentença.html",0816724-43.2018.8.10.0040,3ª Vara,,THIAGO HENRIQUE OLIVEIRA DE AVILA,Masculino,Juiz,01/08/2025 15:11:59,156184415,PROCEDENTE
08167535420228100040_000_21-08-2025_08-41-37_Decisão.html,,5ª VARA,IMPERATRIZ,FREDERICO FEITOSA DE OLIVEIRA,Masculino,Juiz de Direito,21/08/2025 08:41:37,157852766,
08167535420228100040_002_25-03-2025_11-28-17_Sentença.html,,5ª VARA,IMPERATRIZ,FREDERICO FEITOSA DE OLIVEIRA,Masculino,Juiz de Direito,25/03/2025 11:28:17,144348312,PROCEDENTE
08168794120218100040_002_10-05-2024_15-21-05_Sentença.html,,5ª VARA,IMPERATRIZ,FREDERICO FEITOSA DE OLIVEIRA,Masculino,Juiz de Direito,10/05/2024 15:21:05,118996997,PROCEDENTE
08171109720238100040_000_25-06-2025_16-37-18_Sentença.html,,,IMPERATRIZ,THIAGO HENRIQUE OLIVEIRA DE AVILA,Masculino,Juiz de Direito,25/06/2025 16:37:18,152367679,PROCEDENTE
08171435820218100040_002_09-08-2024_11-46-44_Sentença.html,,,Imperatriz,ADOLFO PIRES DA FONSECA NETO,Masculino,Juiz,09/08/2024 11:46:44,126277964,PROCEDENTE
08171776220238100040_000_22-07-2025_13-10-22_Sentença.html,,4ª VARA,IMPERATRIZ,ANDRE BEZERRA EWERTON MARTINS,Masculino,Juiz de Direito,22/07/2025 13:10:22,155223415,EXTINTO SEM RESOLUÇÃO DE MÉRITO
08172073320238100029_001_16-05-2024_17-12-27_Sentença.html,,,CAXIAS,MARCOS AURELIO VELOSO DE OLIVEIRA SILVA,Masculino,Juiz,16/05/2024 17:12:27,119329645,DEFIRO
08184077620228100040_000_04-03-2024_13-13-52_Sentença.html,,4ª VARA,IMPERATRIZ,ANDRE BEZERRA EWERTON MARTINS,Masculino,Juiz de Direito,04/03/2024 13:13:52,113577133,EXTINTO
08185575720228100040_000_10-09-2025_13-47-41_Sentença.html,,4ª VARA,IMPERATRIZ,ANDRE BEZERRA EWERTON MARTINS,Masculino,Juiz de Direito,10/09/2025 13:47:41,159869650,EXTINTO
08198927720238100040_000_06-03-2024_18-13-55_Sentença.html,,1ª Vara,,DANIELA DE JESUS BONFIM FERREIRA,Feminino,Juíza,06/03/2024 18:13:55,113810080,DEFIRO
08204297320238100040_000_23-01-2025_17-30-55_Sentença.html,,2ª Vara,,EILSON SANTOS DA SILVA,Masculino,Juiz de Direito,23/01/2025 17:30:55,139189823,
08219172020228100001_000_04-09-2025_14-14-32_Sentença.html,,2ª Vara,Balsas e a Vara Agrária da Comarca da Ilha de São Luís,TONNY CARVALHO ARAUJO LUZ,Masculino,Juiz de Direito,04/09/2025 14:14:32,159316874,
08226396320248100040_000_28-05-2025_16-48-11_Sentença.html,,1ª VARA,,CYNARA ELISA GAMA FREIRE,Feminino,JUÍZA,28/05/2025 16:48:10,149974425,EXTINTO SEM RESOLUÇÃO DE MÉRITO
08236300920238100029_000_01-07-2024_15-09-20_Sentença.html,,,CAXIAS,ROMULO LAGO E CRUZ,Masculino,Juiz,01/07/2024 15:09:20,123104922,DEFIRO
08248487320228100040_000_29-08-2025_17-07-11_Sentença.html,,1ª VARA,,CYNARA ELISA GAMA FREIRE,Feminino,JUÍZA,29/08/2025 17:07:11,158691665,
08248711920228100040_000_05-02-2024_15-16-32_Sentença.html,,,IMPERATRIZ,THIAGO HENRIQUE OLIVEIRA DE AVILA,Masculino,Juiz de Direito,05/02/2024 15:16:32,110428035,HOMOLOGO
08249023820238100029_000_03-07-2024_09-02-34_Sentença.html,0824902-38.2023.8.10.0029,1ª VARA,CAXIAS,AILTON GUTEMBERG CARVALHO LIMA,Masculino,Juiz,03/07/2024 09:02:34,120421770,PROCEDENTE
08249067520238100029_000_08-08-2024_15-22-49_Sentença.html,0824906-75.2023.8.10.0029,1ª VARA,CAXIAS,AILTON GUTEMBERG CARVALHO LIMA,Masculino,,08/08/2024 15:22:49,126046452,PROCEDENTE
08249067520238100029_002_16-04-2024_10-36-46_Sentença.html,0824906-75.2023.8.10.0029,1ª VARA,CAXIAS,AILTON GUTEMBERG CARVALHO LIMA,Masculino,Juiz,16/04/2024 10:36:46,116104009,PROCEDENTE
08257655820238100040_001_27-02-2025_10-14-20_Sentença.html,,,IMPERATRIZ,THIAGO HENRIQUE OLIVEIRA DE AVILA,Masculino,Juiz de Direito,27/02/2025 10:14:20,141889639,PROCEDENTE
08264238220238100040_000_22-01-2024_15-29-24_Sentença.html,,2ª Vara,,EILSON SANTOS DA SILVA,Masculino,Juiz de Direito,22/01/2024 15:29:24,110257817,DEFIRO
08264648320228100040_002_07-03-2025_17-42-38_Sentença.html,,5ª VARA,IMPERATRIZ,FREDERICO FEITOSA DE OLIVEIRA,Masculino,Juiz de Direito,07/03/2025 17:42:38,142752527,PROCEDENTE
08264855920228100040_001_28-02-2025_10-15-44_Sentença.html,,5ª VARA,IMPERATRIZ,FREDERICO FEITOSA DE OLIVEIRA,Masculino,Juiz de Direito,28/02/2025 10:15:44,142371874,PROCEDENTE
08265537220238100040_001_26-02-2025_08-36-19_Sentença.html,,5ª VARA,IMPERATRIZ,FREDERICO FEITOSA DE OLIVEIRA,Masculino,Juiz de Direito,26/02/2025 08:36:19,142071503,PROCEDENTE
08519851620238100001_002_19-08-2025_09-24-53_Sentença.html,,Vara Única,Carolina,MAZURKIEVICZ SARAIVA DE SOUSA CRUZ,Masculino,Juiz,19/08/2025 09:24:53,157628764,PROCEDENTE
08773264420238100001_000_02-07-2024_11-38-56_Sentença.html,0877326-44.2023.8.10.0001,1ª Vara,Santa Inês,IVNA CRISTINA DE MELO FREIRE,Feminino,Juíza de Direito,02/07/2024 11:38:56,122844652,IMPROCEDENTE
